Columns: 3, Column Order: (0, 1, 2), Plaintext: eule_iefti gjn _r nh_
Columns: 3, Column Order: (0, 2, 1), Plaintext: eluei_etfig j n_ rn_h
Columns: 3, Column Order: (1, 0, 2), Plaintext: uel_eifet ignj r_ hn_
Columns: 3, Column Order: (1, 2, 0), Plaintext: leuie_tefgi  jn _r_nh
Columns: 3, Column Order: (2, 0, 1), Plaintext: ule_iefte gin jr _h_n
Columns: 3, Column Order: (2, 1, 0), Plaintext: luei_etfeg i nj r__hn
Columns: 7, Column Order: (0, 1, 2, 3, 4, 5, 6), Plaintext: einfri eju ht e__nlg_
Columns: 7, Column Order: (0, 3, 1, 4, 5, 6, 2), Plaintext: en ifrieu j hte___nlg
Columns: 7, Column Order: (0, 3, 1, 4, 6, 2, 5), Plaintext: eniif reutj  he_g_n_l
Columns: 7, Column Order: (0, 3, 1, 4, 6, 5, 2), Plaintext: en ifireu j the___ngl
Columns: 7, Column Order: (0, 3, 1, 5, 2, 4, 6), Plaintext: enriif euhjt  e_l_gn_
Columns: 7, Column Order: (0, 3, 1, 5, 2, 6, 4), Plaintext: enri fieuhj  te_l__ng
Columns: 7, Column Order: (0, 3, 1, 5, 4, 2, 6), Plaintext: eniirf eutjh  e_g_ln_
Columns: 7, Column Order: (0, 3, 1, 5, 4, 6, 2), Plaintext: en irfieu jh te___lng
Columns: 7, Column Order: (0, 3, 1, 5, 6, 2, 4), Plaintext: enii freutj  he_g__nl
Columns: 7, Column Order: (0, 3, 1, 5, 6, 4, 2), Plaintext: en iifreu jt he___gnl
Columns: 7, Column Order: (0, 3, 1, 6, 2, 4, 5), Plaintext: enrii feuhjt  e_l_g_n
Columns: 7, Column Order: (0, 3, 1, 6, 2, 5, 4), Plaintext: enri ifeuhj t e_l__gn
Columns: 7, Column Order: (0, 3, 1, 6, 4, 2, 5), Plaintext: eniir feutjh  e_g_l_n
Columns: 7, Column Order: (0, 3, 1, 6, 4, 5, 2), Plaintext: en irifeu jht e___lgn
Columns: 7, Column Order: (0, 3, 1, 6, 5, 2, 4), Plaintext: enii rfeutj h e_g__ln
Columns: 7, Column Order: (0, 3, 1, 6, 5, 4, 2), Plaintext: en iirfeu jth e___gln
Columns: 7, Column Order: (0, 3, 2, 1, 4, 5, 6), Plaintext: efniri e ujht en__lg_
Columns: 7, Column Order: (0, 3, 2, 1, 4, 6, 5), Plaintext: efnir ie ujh ten__l_g
Columns: 7, Column Order: (0, 3, 2, 1, 5, 4, 6), Plaintext: efniir e ujth en__gl_
Columns: 7, Column Order: (0, 3, 2, 1, 5, 6, 4), Plaintext: efni rie uj hten___lg
Columns: 7, Column Order: (0, 3, 2, 1, 6, 4, 5), Plaintext: efnii re ujt hen__g_l
Columns: 7, Column Order: (0, 3, 2, 1, 6, 5, 4), Plaintext: efni ire uj then___gl
Columns: 7, Column Order: (0, 3, 2, 4, 1, 5, 6), Plaintext: ernifi ehuj t el__ng_
Columns: 7, Column Order: (0, 3, 2, 4, 1, 6, 5), Plaintext: ernif iehuj  tel__n_g
Columns: 7, Column Order: (0, 3, 2, 4, 5, 1, 6), Plaintext: einifr etuj h eg__nl_
Columns: 7, Column Order: (0, 3, 2, 4, 5, 6, 1), Plaintext: e nifrie uj hte___nlg
Columns: 7, Column Order: (0, 3, 2, 4, 6, 1, 5), Plaintext: einif retuj  heg__n_l
Columns: 7, Column Order: (0, 3, 2, 4, 6, 5, 1), Plaintext: e nifire uj the___ngl
Columns: 7, Column Order: (0, 3, 2, 5, 1, 4, 6), Plaintext: erniif ehujt  el__gn_
Columns: 7, Column Order: (0, 3, 2, 5, 1, 6, 4), Plaintext: erni fiehuj  tel___ng
Columns: 7, Column Order: (0, 3, 2, 5, 4, 1, 6), Plaintext: einirf etujh  eg__ln_
Columns: 7, Column Order: (0, 3, 2, 5, 4, 6, 1), Plaintext: e nirfie ujh te___lng
Columns: 7, Column Order: (0, 3, 2, 5, 6, 1, 4), Plaintext: eini fretuj  heg___nl
Columns: 7, Column Order: (0, 3, 2, 5, 6, 4, 1), Plaintext: e niifre ujt he___gnl
Columns: 7, Column Order: (0, 3, 2, 6, 1, 4, 5), Plaintext: ernii fehujt  el__g_n
Columns: 7, Column Order: (0, 3, 2, 6, 1, 5, 4), Plaintext: erni ifehuj t el___gn
Columns: 7, Column Order: (0, 3, 2, 6, 4, 1, 5), Plaintext: einir fetujh  eg__l_n
Columns: 7, Column Order: (0, 3, 2, 6, 4, 5, 1), Plaintext: e nirife ujht e___lgn
Columns: 7, Column Order: (0, 3, 2, 6, 5, 1, 4), Plaintext: eini rfetuj h eg___ln
Columns: 7, Column Order: (0, 3, 2, 6, 5, 4, 1), Plaintext: e niirfe ujth e___gln
Columns: 7, Column Order: (0, 3, 4, 1, 2, 5, 6), Plaintext: efrini e hjut enl__g_
Columns: 7, Column Order: (0, 3, 4, 1, 2, 6, 5), Plaintext: efrin ie hju tenl___g
Columns: 7, Column Order: (0, 3, 4, 1, 5, 2, 6), Plaintext: efiinr e tjuh eng__l_
Columns: 7, Column Order: (0, 3, 4, 1, 5, 6, 2), Plaintext: ef inrie  juhten___lg
Columns: 7, Column Order: (0, 3, 4, 1, 6, 2, 5), Plaintext: efiin re tju heng___l
Columns: 7, Column Order: (0, 3, 4, 1, 6, 5, 2), Plaintext: ef inire  juthen___gl
Columns: 7, Column Order: (0, 3, 4, 2, 1, 5, 6), Plaintext: erfini eh jut eln__g_
Columns: 7, Column Order: (0, 3, 4, 2, 1, 6, 5), Plaintext: erfin ieh ju teln___g
Columns: 7, Column Order: (0, 3, 4, 2, 5, 1, 6), Plaintext: eifinr et juh egn__l_
Columns: 7, Column Order: (0, 3, 4, 2, 5, 6, 1), Plaintext: e finrie  juhte_n__lg
Columns: 7, Column Order: (0, 3, 4, 2, 6, 1, 5), Plaintext: eifin ret ju hegn___l
Columns: 7, Column Order: (0, 3, 4, 2, 6, 5, 1), Plaintext: e finire  juthe_n__gl
Columns: 7, Column Order: (0, 3, 4, 5, 1, 2, 6), Plaintext: eriinf ehtju  elg__n_
Columns: 7, Column Order: (0, 3, 4, 5, 1, 6, 2), Plaintext: er infieh ju tel___ng
Columns: 7, Column Order: (0, 3, 4, 5, 2, 1, 6), Plaintext: eirinf ethju  egl__n_
Columns: 7, Column Order: (0, 3, 4, 5, 2, 6, 1), Plaintext: e rinfie hju te_l__ng
Columns: 7, Column Order: (0, 3, 4, 5, 6, 1, 2), Plaintext: ei infret ju heg___nl
Columns: 7, Column Order: (0, 3, 4, 5, 6, 2, 1), Plaintext: e iinfre tju he_g__nl
Columns: 7, Column Order: (0, 3, 4, 6, 1, 2, 5), Plaintext: eriin fehtju  elg___n
Columns: 7, Column Order: (0, 3, 4, 6, 1, 5, 2), Plaintext: er inifeh jut el___gn
Columns: 7, Column Order: (0, 3, 4, 6, 2, 1, 5), Plaintext: eirin fethju  egl___n
Columns: 7, Column Order: (0, 3, 4, 6, 2, 5, 1), Plaintext: e rinife hjut e_l__gn
Columns: 7, Column Order: (0, 3, 4, 6, 5, 1, 2), Plaintext: ei inrfet juh eg___ln
Columns: 7, Column Order: (0, 3, 4, 6, 5, 2, 1), Plaintext: e iinrfe tjuh e_g__ln
Columns: 7, Column Order: (0, 3, 5, 1, 2, 4, 6), Plaintext: efriin e hjtu enl_g__
Columns: 7, Column Order: (0, 3, 5, 1, 2, 6, 4), Plaintext: efri nie hj utenl___g
Columns: 7, Column Order: (0, 3, 5, 1, 4, 2, 6), Plaintext: efiirn e tjhu eng_l__
Columns: 7, Column Order: (0, 3, 5, 1, 4, 6, 2), Plaintext: ef irnie  jhuten__l_g
Columns: 7, Column Order: (0, 3, 5, 1, 6, 2, 4), Plaintext: efii nre tj uheng___l
Columns: 7, Column Order: (0, 3, 5, 1, 6, 4, 2), Plaintext: ef iinre  jtuhen__g_l
Columns: 7, Column Order: (0, 3, 5, 2, 1, 4, 6), Plaintext: erfiin eh jtu eln_g__
Columns: 7, Column Order: (0, 3, 5, 2, 1, 6, 4), Plaintext: erfi nieh j uteln___g
Columns: 7, Column Order: (0, 3, 5, 2, 4, 1, 6), Plaintext: eifirn et jhu egn_l__
Columns: 7, Column Order: (0, 3, 5, 2, 4, 6, 1), Plaintext: e firnie  jhute_n_l_g
Columns: 7, Column Order: (0, 3, 5, 2, 6, 1, 4), Plaintext: eifi nret j uhegn___l
Columns: 7, Column Order: (0, 3, 5, 2, 6, 4, 1), Plaintext: e fiinre  jtuhe_n_g_l
Columns: 7, Column Order: (0, 3, 5, 4, 1, 2, 6), Plaintext: eriifn ehtj u elg_n__
Columns: 7, Column Order: (0, 3, 5, 4, 1, 6, 2), Plaintext: er ifnieh j utel__n_g
Columns: 7, Column Order: (0, 3, 5, 4, 2, 1, 6), Plaintext: eirifn ethj u egl_n__
Columns: 7, Column Order: (0, 3, 5, 4, 2, 6, 1), Plaintext: e rifnie hj ute_l_n_g
Columns: 7, Column Order: (0, 3, 5, 4, 6, 1, 2), Plaintext: ei ifnret j uheg__n_l
Columns: 7, Column Order: (0, 3, 5, 4, 6, 2, 1), Plaintext: e iifnre tj uhe_g_n_l
Columns: 7, Column Order: (0, 3, 5, 6, 1, 2, 4), Plaintext: erii nfehtj u elg___n
Columns: 7, Column Order: (0, 3, 5, 6, 1, 4, 2), Plaintext: er iinfeh jtu el__g_n
Columns: 7, Column Order: (0, 3, 5, 6, 2, 1, 4), Plaintext: eiri nfethj u egl___n
Columns: 7, Column Order: (0, 3, 5, 6, 2, 4, 1), Plaintext: e riinfe hjtu e_l_g_n
Columns: 7, Column Order: (0, 3, 5, 6, 4, 1, 2), Plaintext: ei irnfet jhu eg__l_n
Columns: 7, Column Order: (0, 3, 5, 6, 4, 2, 1), Plaintext: e iirnfe tjhu e_g_l_n
Columns: 7, Column Order: (0, 3, 6, 1, 2, 4, 5), Plaintext: efrii ne hjt uenl_g__
Columns: 7, Column Order: (0, 3, 6, 1, 2, 5, 4), Plaintext: efri ine hj tuenl__g_
Columns: 7, Column Order: (0, 3, 6, 1, 4, 2, 5), Plaintext: efiir ne tjh ueng_l__
Columns: 7, Column Order: (0, 3, 6, 1, 4, 5, 2), Plaintext: ef irine  jhtuen__lg_
Columns: 7, Column Order: (0, 3, 6, 1, 5, 2, 4), Plaintext: efii rne tj hueng__l_
Columns: 7, Column Order: (0, 3, 6, 1, 5, 4, 2), Plaintext: ef iirne  jthuen__gl_
Columns: 7, Column Order: (0, 3, 6, 2, 1, 4, 5), Plaintext: erfii neh jt ueln_g__
Columns: 7, Column Order: (0, 3, 6, 2, 1, 5, 4), Plaintext: erfi ineh j tueln__g_
Columns: 7, Column Order: (0, 3, 6, 2, 4, 1, 5), Plaintext: eifir net jh uegn_l__
Columns: 7, Column Order: (0, 3, 6, 2, 4, 5, 1), Plaintext: e firine  jhtue_n_lg_
Columns: 7, Column Order: (0, 3, 6, 2, 5, 1, 4), Plaintext: eifi rnet j huegn__l_
Columns: 7, Column Order: (0, 3, 6, 2, 5, 4, 1), Plaintext: e fiirne  jthue_n_gl_
Columns: 7, Column Order: (0, 3, 6, 4, 1, 2, 5), Plaintext: eriif nehtj  uelg_n__
Columns: 7, Column Order: (0, 3, 6, 4, 1, 5, 2), Plaintext: er ifineh j tuel__ng_
Columns: 7, Column Order: (0, 3, 6, 4, 2, 1, 5), Plaintext: eirif nethj  uegl_n__
Columns: 7, Column Order: (0, 3, 6, 4, 2, 5, 1), Plaintext: e rifine hj tue_l_ng_
Columns: 7, Column Order: (0, 3, 6, 4, 5, 1, 2), Plaintext: ei ifrnet j hueg__nl_
Columns: 7, Column Order: (0, 3, 6, 4, 5, 2, 1), Plaintext: e iifrne tj hue_g_nl_
Columns: 7, Column Order: (0, 3, 6, 5, 1, 2, 4), Plaintext: erii fnehtj  uelg__n_
Columns: 7, Column Order: (0, 3, 6, 5, 1, 4, 2), Plaintext: er iifneh jt uel__gn_
Columns: 7, Column Order: (0, 3, 6, 5, 2, 1, 4), Plaintext: eiri fnethj  uegl__n_
Columns: 7, Column Order: (0, 3, 6, 5, 2, 4, 1), Plaintext: e riifne hjt ue_l_gn_
Columns: 7, Column Order: (0, 3, 6, 5, 4, 1, 2), Plaintext: ei irfnet jh ueg__ln_
Columns: 7, Column Order: (0, 3, 6, 5, 4, 2, 1), Plaintext: e iirfne tjh ue_g_ln_
Columns: 7, Column Order: (0, 4, 1, 2, 3, 5, 6), Plaintext: enfrii eu hjt e_nl_g_
Columns: 7, Column Order: (0, 4, 1, 2, 3, 6, 5), Plaintext: enfri ieu hj te_nl__g
Columns: 7, Column Order: (0, 4, 1, 2, 5, 3, 6), Plaintext: enfiir eu tjh e_ng_l_
Columns: 7, Column Order: (0, 4, 1, 2, 5, 6, 3), Plaintext: enf irieu  jhte_n__lg
Columns: 7, Column Order: (0, 4, 1, 2, 6, 3, 5), Plaintext: enfii reu tj he_ng__l
Columns: 7, Column Order: (0, 4, 1, 2, 6, 5, 3), Plaintext: enf iireu  jthe_n__gl
Columns: 7, Column Order: (0, 4, 1, 3, 2, 5, 6), Plaintext: enrfii euh jt e_ln_g_
Columns: 7, Column Order: (0, 4, 1, 3, 2, 6, 5), Plaintext: enrfi ieuh j te_ln__g
Columns: 7, Column Order: (0, 4, 1, 3, 5, 2, 6), Plaintext: enifir eut jh e_gn_l_
Columns: 7, Column Order: (0, 4, 1, 3, 5, 6, 2), Plaintext: en firieu  jhte__n_lg
Columns: 7, Column Order: (0, 4, 1, 3, 6, 2, 5), Plaintext: enifi reut j he_gn__l
Columns: 7, Column Order: (0, 4, 1, 3, 6, 5, 2), Plaintext: en fiireu  jthe__n_gl
Columns: 7, Column Order: (0, 4, 1, 5, 2, 3, 6), Plaintext: enriif euhtj  e_lg_n_
Columns: 7, Column Order: (0, 4, 1, 5, 2, 6, 3), Plaintext: enr ifieuh j te_l__ng
Columns: 7, Column Order: (0, 4, 1, 5, 3, 2, 6), Plaintext: enirif euthj  e_gl_n_
Columns: 7, Column Order: (0, 4, 1, 5, 3, 6, 2), Plaintext: en rifieu hj te__l_ng
Columns: 7, Column Order: (0, 4, 1, 5, 6, 2, 3), Plaintext: eni ifreut j he_g__nl
Columns: 7, Column Order: (0, 4, 1, 5, 6, 3, 2), Plaintext: en iifreu tj he__g_nl
Columns: 7, Column Order: (0, 4, 1, 6, 2, 3, 5), Plaintext: enrii feuhtj  e_lg__n
Columns: 7, Column Order: (0, 4, 1, 6, 2, 5, 3), Plaintext: enr iifeuh jt e_l__gn
Columns: 7, Column Order: (0, 4, 1, 6, 3, 2, 5), Plaintext: eniri feuthj  e_gl__n
Columns: 7, Column Order: (0, 4, 1, 6, 3, 5, 2), Plaintext: en riifeu hjt e__l_gn
Columns: 7, Column Order: (0, 4, 1, 6, 5, 2, 3), Plaintext: eni irfeut jh e_g__ln
Columns: 7, Column Order: (0, 4, 1, 6, 5, 3, 2), Plaintext: en iirfeu tjh e__g_ln
Columns: 7, Column Order: (0, 4, 2, 1, 3, 5, 6), Plaintext: efnrii e uhjt en_l_g_
Columns: 7, Column Order: (0, 4, 2, 1, 3, 6, 5), Plaintext: efnri ie uhj ten_l__g
Columns: 7, Column Order: (0, 4, 2, 1, 5, 3, 6), Plaintext: efniir e utjh en_g_l_
Columns: 7, Column Order: (0, 4, 2, 1, 5, 6, 3), Plaintext: efn irie u jhten___lg
Columns: 7, Column Order: (0, 4, 2, 1, 6, 3, 5), Plaintext: efnii re utj hen_g__l
Columns: 7, Column Order: (0, 4, 2, 1, 6, 5, 3), Plaintext: efn iire u jthen___gl
Columns: 7, Column Order: (0, 4, 2, 3, 1, 5, 6), Plaintext: ernfii ehu jt el_n_g_
Columns: 7, Column Order: (0, 4, 2, 3, 1, 6, 5), Plaintext: ernfi iehu j tel_n__g
Columns: 7, Column Order: (0, 4, 2, 3, 5, 1, 6), Plaintext: einfir etu jh eg_n_l_
Columns: 7, Column Order: (0, 4, 2, 3, 5, 6, 1), Plaintext: e nfirie u jhte__n_lg
Columns: 7, Column Order: (0, 4, 2, 3, 6, 1, 5), Plaintext: einfi retu j heg_n__l
Columns: 7, Column Order: (0, 4, 2, 3, 6, 5, 1), Plaintext: e nfiire u jthe__n_gl
Columns: 7, Column Order: (0, 4, 2, 5, 1, 3, 6), Plaintext: erniif ehutj  el_g_n_
Columns: 7, Column Order: (0, 4, 2, 5, 1, 6, 3), Plaintext: ern ifiehu j tel___ng
Columns: 7, Column Order: (0, 4, 2, 5, 3, 1, 6), Plaintext: einrif etuhj  eg_l_n_
Columns: 7, Column Order: (0, 4, 2, 5, 3, 6, 1), Plaintext: e nrifie uhj te__l_ng
Columns: 7, Column Order: (0, 4, 2, 5, 6, 1, 3), Plaintext: ein ifretu j heg___nl
Columns: 7, Column Order: (0, 4, 2, 5, 6, 3, 1), Plaintext: e niifre utj he__g_nl
Columns: 7, Column Order: (0, 4, 2, 6, 1, 3, 5), Plaintext: ernii fehutj  el_g__n
Columns: 7, Column Order: (0, 4, 2, 6, 1, 5, 3), Plaintext: ern iifehu jt el___gn
Columns: 7, Column Order: (0, 4, 2, 6, 3, 1, 5), Plaintext: einri fetuhj  eg_l__n
Columns: 7, Column Order: (0, 4, 2, 6, 3, 5, 1), Plaintext: e nriife uhjt e__l_gn
Columns: 7, Column Order: (0, 4, 2, 6, 5, 1, 3), Plaintext: ein irfetu jh eg___ln
Columns: 7, Column Order: (0, 4, 2, 6, 5, 3, 1), Plaintext: e niirfe utjh e__g_ln
Columns: 7, Column Order: (0, 4, 3, 1, 2, 5, 6), Plaintext: efrnii e hujt enl__g_
Columns: 7, Column Order: (0, 4, 3, 1, 2, 6, 5), Plaintext: efrni ie huj tenl___g
Columns: 7, Column Order: (0, 4, 3, 1, 5, 2, 6), Plaintext: efinir e tujh eng__l_
Columns: 7, Column Order: (0, 4, 3, 1, 5, 6, 2), Plaintext: ef nirie  ujhten___lg
Columns: 7, Column Order: (0, 4, 3, 1, 6, 2, 5), Plaintext: efini re tuj heng___l
Columns: 7, Column Order: (0, 4, 3, 1, 6, 5, 2), Plaintext: ef niire  ujthen___gl
Columns: 7, Column Order: (0, 4, 3, 2, 1, 5, 6), Plaintext: erfnii eh ujt eln__g_
Columns: 7, Column Order: (0, 4, 3, 2, 1, 6, 5), Plaintext: erfni ieh uj teln___g
Columns: 7, Column Order: (0, 4, 3, 2, 5, 1, 6), Plaintext: eifnir et ujh egn__l_
Columns: 7, Column Order: (0, 4, 3, 2, 5, 6, 1), Plaintext: e fnirie  ujhte_n__lg
Columns: 7, Column Order: (0, 4, 3, 2, 6, 1, 5), Plaintext: eifni ret uj hegn___l
Columns: 7, Column Order: (0, 4, 3, 2, 6, 5, 1), Plaintext: e fniire  ujthe_n__gl
Columns: 7, Column Order: (0, 4, 3, 5, 1, 2, 6), Plaintext: erinif ehtuj  elg__n_
Columns: 7, Column Order: (0, 4, 3, 5, 1, 6, 2), Plaintext: er nifieh uj tel___ng
Columns: 7, Column Order: (0, 4, 3, 5, 2, 1, 6), Plaintext: eirnif ethuj  egl__n_
Columns: 7, Column Order: (0, 4, 3, 5, 2, 6, 1), Plaintext: e rnifie huj te_l__ng
Columns: 7, Column Order: (0, 4, 3, 5, 6, 1, 2), Plaintext: ei nifret uj heg___nl
Columns: 7, Column Order: (0, 4, 3, 5, 6, 2, 1), Plaintext: e inifre tuj he_g__nl
Columns: 7, Column Order: (0, 4, 3, 6, 1, 2, 5), Plaintext: erini fehtuj  elg___n
Columns: 7, Column Order: (0, 4, 3, 6, 1, 5, 2), Plaintext: er niifeh ujt el___gn
Columns: 7, Column Order: (0, 4, 3, 6, 2, 1, 5), Plaintext: eirni fethuj  egl___n
Columns: 7, Column Order: (0, 4, 3, 6, 2, 5, 1), Plaintext: e rniife hujt e_l__gn
Columns: 7, Column Order: (0, 4, 3, 6, 5, 1, 2), Plaintext: ei nirfet ujh eg___ln
Columns: 7, Column Order: (0, 4, 3, 6, 5, 2, 1), Plaintext: e inirfe tujh e_g__ln
Columns: 7, Column Order: (0, 4, 5, 1, 2, 3, 6), Plaintext: efriin e htju enlg___
Columns: 7, Column Order: (0, 4, 5, 1, 2, 6, 3), Plaintext: efr inie h jutenl___g
Columns: 7, Column Order: (0, 4, 5, 1, 3, 2, 6), Plaintext: efirin e thju engl___
Columns: 7, Column Order: (0, 4, 5, 1, 3, 6, 2), Plaintext: ef rinie  hjuten_l__g
Columns: 7, Column Order: (0, 4, 5, 1, 6, 2, 3), Plaintext: efi inre t juheng___l
Columns: 7, Column Order: (0, 4, 5, 1, 6, 3, 2), Plaintext: ef iinre  tjuhen_g__l
Columns: 7, Column Order: (0, 4, 5, 2, 1, 3, 6), Plaintext: erfiin eh tju elng___
Columns: 7, Column Order: (0, 4, 5, 2, 1, 6, 3), Plaintext: erf inieh  juteln___g
Columns: 7, Column Order: (0, 4, 5, 2, 3, 1, 6), Plaintext: eifrin et hju egnl___
Columns: 7, Column Order: (0, 4, 5, 2, 3, 6, 1), Plaintext: e frinie  hjute_nl__g
Columns: 7, Column Order: (0, 4, 5, 2, 6, 1, 3), Plaintext: eif inret  juhegn___l
Columns: 7, Column Order: (0, 4, 5, 2, 6, 3, 1), Plaintext: e fiinre  tjuhe_ng__l
Columns: 7, Column Order: (0, 4, 5, 3, 1, 2, 6), Plaintext: erifin eht ju elgn___
Columns: 7, Column Order: (0, 4, 5, 3, 1, 6, 2), Plaintext: er finieh  jutel_n__g
Columns: 7, Column Order: (0, 4, 5, 3, 2, 1, 6), Plaintext: eirfin eth ju egln___
Columns: 7, Column Order: (0, 4, 5, 3, 2, 6, 1), Plaintext: e rfinie h jute_ln__g
Columns: 7, Column Order: (0, 4, 5, 3, 6, 1, 2), Plaintext: ei finret  juheg_n__l
Columns: 7, Column Order: (0, 4, 5, 3, 6, 2, 1), Plaintext: e ifinre t juhe_gn__l
Columns: 7, Column Order: (0, 4, 5, 6, 1, 2, 3), Plaintext: eri infeht ju elg___n
Columns: 7, Column Order: (0, 4, 5, 6, 1, 3, 2), Plaintext: er iinfeh tju el_g__n
Columns: 7, Column Order: (0, 4, 5, 6, 2, 1, 3), Plaintext: eir infeth ju egl___n
Columns: 7, Column Order: (0, 4, 5, 6, 2, 3, 1), Plaintext: e riinfe htju e_lg__n
Columns: 7, Column Order: (0, 4, 5, 6, 3, 1, 2), Plaintext: ei rinfet hju eg_l__n
Columns: 7, Column Order: (0, 4, 5, 6, 3, 2, 1), Plaintext: e irinfe thju e_gl__n
Columns: 7, Column Order: (0, 4, 6, 1, 2, 3, 5), Plaintext: efrii ne htj uenlg___
Columns: 7, Column Order: (0, 4, 6, 1, 2, 5, 3), Plaintext: efr iine h jtuenl__g_
Columns: 7, Column Order: (0, 4, 6, 1, 3, 2, 5), Plaintext: efiri ne thj uengl___
Columns: 7, Column Order: (0, 4, 6, 1, 3, 5, 2), Plaintext: ef riine  hjtuen_l_g_
Columns: 7, Column Order: (0, 4, 6, 1, 5, 2, 3), Plaintext: efi irne t jhueng__l_
Columns: 7, Column Order: (0, 4, 6, 1, 5, 3, 2), Plaintext: ef iirne  tjhuen_g_l_
Columns: 7, Column Order: (0, 4, 6, 2, 1, 3, 5), Plaintext: erfii neh tj uelng___
Columns: 7, Column Order: (0, 4, 6, 2, 1, 5, 3), Plaintext: erf iineh  jtueln__g_
Columns: 7, Column Order: (0, 4, 6, 2, 3, 1, 5), Plaintext: eifri net hj uegnl___
Columns: 7, Column Order: (0, 4, 6, 2, 3, 5, 1), Plaintext: e friine  hjtue_nl_g_
Columns: 7, Column Order: (0, 4, 6, 2, 5, 1, 3), Plaintext: eif irnet  jhuegn__l_
Columns: 7, Column Order: (0, 4, 6, 2, 5, 3, 1), Plaintext: e fiirne  tjhue_ng_l_
Columns: 7, Column Order: (0, 4, 6, 3, 1, 2, 5), Plaintext: erifi neht j uelgn___
Columns: 7, Column Order: (0, 4, 6, 3, 1, 5, 2), Plaintext: er fiineh  jtuel_n_g_
Columns: 7, Column Order: (0, 4, 6, 3, 2, 1, 5), Plaintext: eirfi neth j uegln___
Columns: 7, Column Order: (0, 4, 6, 3, 2, 5, 1), Plaintext: e rfiine h jtue_ln_g_
Columns: 7, Column Order: (0, 4, 6, 3, 5, 1, 2), Plaintext: ei firnet  jhueg_n_l_
Columns: 7, Column Order: (0, 4, 6, 3, 5, 2, 1), Plaintext: e ifirne t jhue_gn_l_
Columns: 7, Column Order: (0, 4, 6, 5, 1, 2, 3), Plaintext: eri ifneht j uelg__n_
Columns: 7, Column Order: (0, 4, 6, 5, 1, 3, 2), Plaintext: er iifneh tj uel_g_n_
Columns: 7, Column Order: (0, 4, 6, 5, 2, 1, 3), Plaintext: eir ifneth j uegl__n_
Columns: 7, Column Order: (0, 4, 6, 5, 2, 3, 1), Plaintext: e riifne htj ue_lg_n_
Columns: 7, Column Order: (0, 4, 6, 5, 3, 1, 2), Plaintext: ei rifnet hj ueg_l_n_
Columns: 7, Column Order: (0, 4, 6, 5, 3, 2, 1), Plaintext: e irifne thj ue_gl_n_
Columns: 7, Column Order: (0, 5, 1, 2, 3, 4, 6), Plaintext: enfrii eu htj e_nlg__
Columns: 7, Column Order: (0, 5, 1, 2, 3, 6, 4), Plaintext: enfr iieu h jte_nl__g
Columns: 7, Column Order: (0, 5, 1, 2, 4, 3, 6), Plaintext: enfiri eu thj e_ngl__
Columns: 7, Column Order: (0, 5, 1, 2, 4, 6, 3), Plaintext: enf riieu  hjte_n_l_g
Columns: 7, Column Order: (0, 5, 1, 2, 6, 3, 4), Plaintext: enfi ireu t jhe_ng__l
Columns: 7, Column Order: (0, 5, 1, 2, 6, 4, 3), Plaintext: enf iireu  tjhe_n_g_l
Columns: 7, Column Order: (0, 5, 1, 3, 2, 4, 6), Plaintext: enrfii euh tj e_lng__
Columns: 7, Column Order: (0, 5, 1, 3, 2, 6, 4), Plaintext: enrf iieuh  jte_ln__g
Columns: 7, Column Order: (0, 5, 1, 3, 4, 2, 6), Plaintext: enifri eut hj e_gnl__
Columns: 7, Column Order: (0, 5, 1, 3, 4, 6, 2), Plaintext: en friieu  hjte__nl_g
Columns: 7, Column Order: (0, 5, 1, 3, 6, 2, 4), Plaintext: enif ireut  jhe_gn__l
Columns: 7, Column Order: (0, 5, 1, 3, 6, 4, 2), Plaintext: en fiireu  tjhe__ng_l
Columns: 7, Column Order: (0, 5, 1, 4, 2, 3, 6), Plaintext: enrifi euht j e_lgn__
Columns: 7, Column Order: (0, 5, 1, 4, 2, 6, 3), Plaintext: enr fiieuh  jte_l_n_g
Columns: 7, Column Order: (0, 5, 1, 4, 3, 2, 6), Plaintext: enirfi euth j e_gln__
Columns: 7, Column Order: (0, 5, 1, 4, 3, 6, 2), Plaintext: en rfiieu h jte__ln_g
Columns: 7, Column Order: (0, 5, 1, 4, 6, 2, 3), Plaintext: eni fireut  jhe_g_n_l
Columns: 7, Column Order: (0, 5, 1, 4, 6, 3, 2), Plaintext: en ifireu t jhe__gn_l
Columns: 7, Column Order: (0, 5, 1, 6, 2, 3, 4), Plaintext: enri ifeuht j e_lg__n
Columns: 7, Column Order: (0, 5, 1, 6, 2, 4, 3), Plaintext: enr iifeuh tj e_l_g_n
Columns: 7, Column Order: (0, 5, 1, 6, 3, 2, 4), Plaintext: enir ifeuth j e_gl__n
Columns: 7, Column Order: (0, 5, 1, 6, 3, 4, 2), Plaintext: en riifeu htj e__lg_n
Columns: 7, Column Order: (0, 5, 1, 6, 4, 2, 3), Plaintext: eni rifeut hj e_g_l_n
Columns: 7, Column Order: (0, 5, 1, 6, 4, 3, 2), Plaintext: en irifeu thj e__gl_n
Columns: 7, Column Order: (0, 5, 2, 1, 3, 4, 6), Plaintext: efnrii e uhtj en_lg__
Columns: 7, Column Order: (0, 5, 2, 1, 3, 6, 4), Plaintext: efnr iie uh jten_l__g
